nll,avg_residual_mag,avg_hidden_mag,avg_reversal_ratio,avg_kurtosis,last_residual_mag,last_hidden_mag,last_reversal_ratio,last_kurtosis,idx,domain,difficulty,numeric_density,actual_length,fp16_nll,awq_nll,awq_error,gptq_nll,gptq_error
7.95703125,186.7463504246303,24.941072872706822,0.15462145637170704,45.791060876797864,431.0150451660156,39.81251525878906,0.09236920080934607,197.08804858179622,25,general,0,0.1553398058252427,104,7.95703125,9.25,1.29296875,,
2.927734375,233.52884238106864,23.546273367745535,0.11058176940115512,66343.29448796484,532.1634521484375,39.17070388793945,0.07360652771211632,2449.8545258151253,26,general,0,0.08661417322834646,479,2.927734375,3.41796875,0.490234375,,
7.7421875,213.64239501953125,21.437125205993652,0.12636961161995344,125.6938186103366,577.56884765625,33.04134750366211,0.05720763444521377,263.0689217246815,27,general,0,0.03787878787878788,246,7.7421875,8.484375,0.7421875,,
2.97265625,245.72158214024134,23.73451546260289,0.10628115662707345,66793.48195298902,570.1990966796875,40.482540130615234,0.07099720144480784,1869.5553229213217,28,general,0,0.15384615384615385,512,2.97265625,3.3046875,0.33203125,,
8.59375,243.26258632114954,19.96576384135655,0.09380582179851403,44306.65836411431,575.5248413085938,32.04380416870117,0.05567753443247019,2931.2316532374416,29,general,0,0.021052631578947368,265,8.59375,9.28125,0.6875,,
9.9609375,219.1305650983538,22.729877948760986,0.1269995880876251,90.42468507708386,560.6736450195312,38.63893127441406,0.06891519089160694,196.74763497491065,30,general,0,0.12056737588652482,162,9.9609375,9.6484375,-0.3125,,
7.703125,211.7118513924735,21.67775903429304,0.12650238034141972,105.73733953799338,532.6055297851562,34.3620491027832,0.06451688384956171,256.4948458032534,31,general,0,0.06611570247933884,146,7.703125,8.453125,0.75,,
6.0859375,239.32985033307756,22.056973457336426,0.10202938667512915,52558.49319102183,546.52734375,36.63813018798828,0.06703805510735396,2887.039893214124,32,general,0,0.11538461538461539,338,6.0859375,7.1796875,1.09375,,
8.8203125,220.1919822692871,23.525147914886475,0.1281524840622346,75.7648597505221,564.7684326171875,38.34068298339844,0.0678874398232994,190.96690763599057,33,general,0,0.0,78,8.8203125,6.203125,-2.6171875,,
7.57421875,218.825505392892,20.267217023032053,0.11482843126916566,156.60952273329795,559.51611328125,32.59707260131836,0.05825939919791533,300.5499118137864,34,general,0,0.04081632653061224,227,7.57421875,8.359375,0.78515625,,
5.7890625,242.39755140032088,22.269154003688268,0.10348591167573136,55294.324816805725,563.3184814453125,36.45692443847656,0.06471814016280564,2489.461111639916,35,general,0,0.06542056074766354,369,5.7890625,6.20703125,0.41796875,,
3.943359375,242.95325088500977,24.343082359858922,0.11001506660753099,67383.31419023103,566.534423828125,41.035804748535156,0.07243302970233029,1905.392079323886,36,general,0,0.009708737864077669,512,3.943359375,4.26171875,0.318359375,,
3.841796875,238.46492385864258,24.589683055877686,0.11310338195705068,68347.18530183793,556.9630126953125,41.579410552978516,0.07465380932885142,2001.273867307816,37,general,0,0.07142857142857142,512,3.841796875,4.45703125,0.615234375,,
3.41015625,233.87006759643555,22.648370674678258,0.1067150716791807,68717.32664401321,522.86962890625,38.035789489746094,0.07274430830742681,2514.393251482569,38,general,0,0.0891089108910891,512,3.41015625,3.830078125,0.419921875,,
4.23828125,241.27075140816825,24.107497419629777,0.1098798377549052,67124.06764069689,558.1698608398438,41.2095832824707,0.07382982524435337,2020.554540241786,39,general,0,0.0,504,4.23828125,4.82421875,0.5859375,,
4.94921875,241.11817714146204,22.891815321786062,0.10500799799791398,67553.40360528856,550.1778564453125,38.531150817871094,0.07003399058409955,2110.9664765368507,40,general,0,0.046153846153846156,512,4.94921875,5.5625,0.61328125,,
5.12109375,247.2032530648368,24.027119091578893,0.10811037844648001,67126.14761462498,582.10302734375,41.62561798095703,0.07150902164330405,1741.653831758172,41,general,0,0.0,512,5.12109375,5.625,0.50390625,,
4.12890625,229.17509569440568,21.639409950801305,0.10586523227489875,69713.00864396228,509.54296875,34.954490661621094,0.06859969189128585,2770.6437881437446,42,general,0,0.037383177570093455,512,4.12890625,4.41796875,0.2890625,,
6.67578125,210.51115471976144,20.176298345838273,0.11985086160417636,153.83924600029277,533.0242309570312,30.60068130493164,0.05740955012493317,315.2684155464765,43,general,0,0.12307692307692308,171,6.67578125,8.7109375,2.03515625,,
3.76171875,230.36352266584123,20.935135977608816,0.10076847342659169,69155.77029830951,507.981689453125,33.9209098815918,0.0667758515432118,2817.601354212981,44,general,0,0.27419354838709675,512,3.76171875,3.974609375,0.212890625,,
6.83203125,206.09640339442663,22.577536719185964,0.13816478897745793,94.5184779000122,526.6678466796875,32.600242614746094,0.061899056151368086,274.3660072899363,45,general,0,0.2,121,6.83203125,6.69921875,-0.1328125,,
8.140625,252.60919788905554,20.66650322505406,0.09347089824687733,44762.82214313589,608.0492553710938,34.28534698486328,0.05638580539653627,2392.0277729039194,46,general,0,0.03676470588235294,276,8.140625,7.3203125,-0.8203125,,
8.296875,211.06821768624442,22.257017816816056,0.12860517347657927,99.48422104178783,527.4514770507812,35.22390365600586,0.06678131579602084,231.7598656670558,47,general,0,0.0,167,8.296875,10.296875,2.0,,
4.41015625,233.64925820486886,22.561716897147043,0.10714701183134363,69161.23792430917,533.18212890625,37.50978088378906,0.07035078418838837,2355.073567673086,48,general,0,0.0,512,4.41015625,4.96484375,0.5546875,,
7.68359375,219.66322926112585,21.156284264155797,0.11758257041063891,117.22154232913462,552.6756591796875,33.87153625488281,0.06128646285084612,249.33737048137684,49,general,0,0.10655737704918032,177,7.68359375,8.359375,0.67578125,,
3.041015625,242.95524052211218,24.565473624638148,0.11099659706588337,67510.00611816328,566.8543090820312,41.95512390136719,0.07401394543389761,1878.3480302700852,50,general,0,0.05217391304347826,512,3.041015625,3.439453125,0.3984375,,
8.1015625,241.19658824375696,20.761427198137557,0.09893734919351842,46141.35979727028,570.80810546875,33.65283203125,0.05895647190155815,2902.949140652202,51,general,0,0.088,279,8.1015625,7.75390625,-0.34765625,,
2.873046875,246.36778913225447,24.792629105704172,0.1100798014217329,66859.67347634051,579.556884765625,42.63738250732422,0.07356893452239281,1744.4508965776113,52,general,0,0.020618556701030927,512,2.873046875,3.22265625,0.349609375,,
2.296875,230.62744195120675,21.907124587467738,0.10575030668859801,69513.61656549618,520.0222778320312,36.225067138671875,0.06966060625266651,2580.780639234758,53,general,0,0.0,512,2.296875,2.484375,0.1875,,
7.1328125,240.41859381539481,20.862633977617538,0.09876157189655876,47369.95732100178,555.868896484375,33.72264862060547,0.06066655075303963,3064.468782640467,54,general,0,0.08928571428571429,290,7.1328125,6.9453125,-0.1875,,
3.2109375,240.8429298400879,22.80039725984846,0.10403271619376393,67282.17097339379,543.5906372070312,38.29621505737305,0.07045046848882278,2213.0295491527827,55,general,0,0.0,512,3.2109375,3.841796875,0.630859375,,
6.12890625,237.77700805664062,21.515082086835587,0.102771850388939,52588.48669163197,543.259521484375,34.66448211669922,0.0638083287007722,2985.1507558466524,56,general,0,0.0,336,6.12890625,6.08984375,-0.0390625,,
5.52734375,241.40604945591517,22.72255434308733,0.10624424321751298,52614.95331748783,570.0983276367188,36.44195556640625,0.06392222849955104,2539.2143560342315,57,general,0,0.06557377049180328,339,5.52734375,7.24609375,1.71875,,
2.939453125,243.83776038033622,24.420810426984513,0.1101112832271535,67221.34713727323,568.99560546875,40.99830627441406,0.07205381883510126,1864.2267789435966,58,general,0,0.09345794392523364,512,2.939453125,3.28125,0.341796875,,
6.3046875,221.52479825701033,22.761279446738108,0.12264459666945673,83.80285848874327,559.346923828125,37.443424224853516,0.06694132501631324,210.22812204549675,59,general,0,0.18691588785046728,184,6.3046875,9.5625,3.2578125,,
3.916015625,243.69232777186804,21.87353297642299,0.10266584467486373,55369.60779923712,577.0751953125,35.419647216796875,0.061377871557304224,2319.335076550025,60,general,0,0.0,370,3.916015625,4.48828125,0.572265625,,
3.830078125,252.92739759172713,23.236957345690048,0.1017435808892122,65418.42047340622,592.8663940429688,39.505531311035156,0.06663479614965652,1671.8892145013483,61,general,0,0.09821428571428571,512,3.830078125,4.1328125,0.302734375,,
7.1875,224.19067600795202,22.331082071576798,0.1214406413114392,89.24376687190896,573.16943359375,35.1654167175293,0.06135256811767422,236.17805240071698,62,general,0,0.0,197,7.1875,8.9375,1.75,,
6.46484375,213.37443324497767,21.751376628875732,0.12921406318288825,134.54393007939976,544.743896484375,35.17092514038086,0.06456414723939853,252.0471909502599,63,general,0,0.0,150,6.46484375,6.859375,0.39453125,,
8.140625,213.3288061959403,21.34220838546753,0.12408025496070284,118.78113646962505,546.0640258789062,34.32814025878906,0.06286468002270779,246.52101349251188,64,general,0,0.0,172,8.140625,9.453125,1.3125,,
6.13671875,212.03536551339286,20.052307673863,0.12157327059633129,162.4237558574128,539.79541015625,30.235445022583008,0.05601278642556633,336.8248340720563,65,general,0,0.07692307692307693,237,6.13671875,7.67578125,1.5390625,,
7.42578125,238.6101951599121,21.55847610746111,0.10314750324026896,47783.11136557056,557.2391357421875,33.9667854309082,0.06095549155151818,3025.3388877810958,66,general,0,0.14814814814814814,291,7.42578125,7.96484375,0.5390625,,
3.712890625,240.4885493687221,22.31347915104457,0.10189752248913674,67197.6150050351,532.8900756835938,37.850067138671875,0.07102790775399155,2364.0264104287426,67,general,0,0.12598425196850394,512,3.712890625,3.8828125,0.169921875,,
6.38671875,219.42499814714705,21.31984601702009,0.1215752442009325,126.21512759645464,563.1436767578125,33.493186950683594,0.059475384938198976,253.95551472342936,68,general,0,0.06666666666666667,192,6.38671875,7.125,0.73828125,,
6.8046875,215.5016746520996,20.706700597490585,0.11782064407544256,138.70036377943964,543.1448974609375,33.93413543701172,0.06247713196910265,246.80799255760024,69,general,0,0.0,193,6.8046875,8.484375,1.6796875,,
3.783203125,245.89177540370397,23.887977123260498,0.10711917619180852,66767.99881056642,570.577880859375,40.0806884765625,0.0702457803239674,1883.183517710911,70,general,0,0.0,512,3.783203125,4.21484375,0.431640625,,
3.580078125,247.24431719098772,23.691107954297745,0.10491642826091514,66229.2314685393,565.3006591796875,40.691017150878906,0.07198119529866812,1918.347287058099,71,general,0,0.0,512,3.580078125,3.888671875,0.30859375,,
3.455078125,242.3175217764718,24.112139293125697,0.11043013219481393,67767.80218156021,570.7548828125,40.66655731201172,0.07125047640699937,1860.935418324733,72,general,0,0.041666666666666664,512,3.455078125,4.05078125,0.595703125,,
6.9375,203.2976962498256,22.624853202274867,0.13752118297109533,85.55031716343854,507.8243713378906,34.76947784423828,0.06846752500797908,253.1256779277324,73,general,0,0.045871559633027525,195,6.9375,9.9296875,2.9921875,,
5.90625,238.68408530099052,21.210293565477645,0.10095380351469796,55420.29416744864,552.7002563476562,34.66083908081055,0.06271182016425263,2686.2167766646794,74,general,0,0.14465408805031446,365,5.90625,5.59375,-0.3125,,
3.681640625,244.95603397914343,24.217155729021346,0.11021983788430781,67300.38652682406,583.6170654296875,39.945228576660156,0.06844424356791301,1750.8773118348563,75,general,0,0.0,512,3.681640625,4.046875,0.365234375,,
4.46484375,239.27776772635323,22.642020089285715,0.10499639951365095,67835.26401264373,541.0855712890625,38.18564987182617,0.0705722937332335,2237.620489256109,76,general,0,0.045454545454545456,512,4.46484375,4.72265625,0.2578125,,
3.4296875,235.21043504987443,22.802812508174352,0.1067121766031399,68637.14232146528,526.792236328125,38.93178176879883,0.0739034843037232,2420.1000133392695,77,general,0,0.2585034013605442,512,3.4296875,4.11328125,0.68359375,,
5.09765625,212.8600916181292,20.706393582480295,0.12029744945812947,147.90830193026082,535.5382080078125,33.149383544921875,0.06189919421106605,271.45348523568214,78,general,0,0.16352201257861634,241,5.09765625,8.34375,3.24609375,,
3.298828125,256.73112542288646,23.856207302638463,0.10385388009651646,65046.81134034971,614.3676147460938,40.52235794067383,0.0659578352895781,1500.093314310012,79,general,0,0.0,512,3.298828125,3.560546875,0.26171875,,
3.646484375,244.78105981009347,23.209286212921143,0.10478338236005894,67043.65307255831,572.518310546875,39.09254837036133,0.068281743396154,1878.1882244725941,80,general,0,0.08849557522123894,512,3.646484375,3.826171875,0.1796875,,
3.759765625,245.48716735839844,24.208658831460134,0.10777653982830453,66745.97798170637,572.4889526367188,41.25835037231445,0.07206837823208712,1846.0001144586086,81,general,0,0.0,512,3.759765625,4.24609375,0.486328125,,
6.77734375,217.54138837541853,25.02436978476388,0.13797066047459755,41.733318004141424,546.4794921875,37.46492004394531,0.06855686366926081,173.20313741283883,82,general,0,0.125,89,6.77734375,7.48828125,0.7109375,,
3.701171875,241.61834280831474,24.324575424194336,0.11031525030436985,67661.7603990236,560.5076904296875,41.90833282470703,0.07476852421521626,1961.8839461557359,83,general,0,0.12213740458015267,512,3.701171875,4.34765625,0.646484375,,
3.9609375,228.92963409423828,21.397927488599503,0.10342901355681629,69347.13102833851,494.95135498046875,34.98866271972656,0.07069111412192669,3030.3597816671227,84,general,0,0.12030075187969924,512,3.9609375,4.25,0.2890625,,
4.2109375,243.23709760393416,24.054822785513743,0.10796454597036158,67178.18643222803,558.0488891601562,42.345069885253906,0.07588057374145432,1975.2305310050112,85,general,0,0.06923076923076923,512,4.2109375,4.5859375,0.375,,
3.455078125,248.71755926949638,24.26492098399571,0.10846376183875527,66469.46031860207,584.2880249023438,40.7491455078125,0.06974153802762464,1726.4652334162845,86,general,0,0.08108108108108109,512,3.455078125,3.947265625,0.4921875,,
3.052734375,239.6494424002511,22.607007231031144,0.10408766944177147,67864.19683221872,549.100341796875,38.1905403137207,0.06955111371583934,2147.824423502393,87,general,0,0.06666666666666667,512,3.052734375,3.513671875,0.4609375,,
9.9921875,216.94463239397322,25.257228442600795,0.13890556460217598,43.25920899754009,554.9702758789062,38.43833541870117,0.06926197147734875,172.11466365125307,88,general,0,0.0,95,9.9921875,10.1171875,0.125,,
3.439453125,247.55778230939592,22.649735382625035,0.10184398533460151,66601.00610982801,577.2257080078125,38.34260177612305,0.06642566546187872,1829.108370187599,89,general,0,0.0297029702970297,512,3.439453125,3.76953125,0.330078125,,
4.06640625,243.71506336757116,23.033556597573416,0.10429472444133954,66923.23564774393,560.4252319335938,37.69422149658203,0.06726003639509315,2017.8185114674516,90,general,0,0.07258064516129033,512,4.06640625,4.61328125,0.546875,,
4.38671875,239.9114657810756,23.936400072915212,0.10934649706749763,61939.193809280456,551.5787963867188,40.47904968261719,0.07338761016157122,2328.102182383749,91,general,0,0.11965811965811966,438,4.38671875,4.87890625,0.4921875,,
8.8671875,236.98522894723075,20.527098655700684,0.09951359061133931,46880.9177519389,558.5846557617188,32.63920593261719,0.0584319773125677,3089.3733061058856,92,general,0,0.0,282,8.8671875,8.6796875,-0.1875,,
4.06640625,242.9198237827846,23.683377810886928,0.10853630981161068,67681.87220795773,572.6983032226562,39.901336669921875,0.0696725246877654,1859.7539718762187,93,general,0,0.018518518518518517,512,4.06640625,4.31640625,0.25,,
5.7265625,235.97321319580078,22.412165778023855,0.10560922253485014,66286.87091304718,539.7340698242188,37.10178756713867,0.06874086636632375,2372.533702057781,94,general,0,0.043859649122807015,482,5.7265625,6.2578125,0.53125,,
3.880859375,241.5083830697196,23.527887753077916,0.1079917528782904,67595.47590354756,557.8128662109375,39.582801818847656,0.07096071857883497,2024.3929429438667,95,general,0,0.02727272727272727,512,3.880859375,4.42578125,0.544921875,,
4.19140625,245.95038713727678,22.400666645595006,0.10125098583450651,66521.72826628925,560.76220703125,37.77680969238281,0.06736689673217866,2024.8178434756633,96,general,0,0.10784313725490197,512,4.19140625,4.6015625,0.41015625,,
3.7265625,238.8008678981236,25.18338939121791,0.11421075531028192,68130.12921206701,554.1617431640625,42.99031066894531,0.07757718969102095,2016.8079048484428,97,general,0,0.08620689655172414,512,3.7265625,4.3515625,0.625,,
3.443359375,242.42925316946847,24.20739848273141,0.10995692108651174,67719.68957633918,573.7315673828125,40.99510955810547,0.07145346689761659,1827.0187829504723,98,general,0,0.14634146341463414,512,3.443359375,3.8125,0.369140625,,
3.671875,237.28506360735213,23.73308297566005,0.10888180684337868,68133.12598980484,541.96533203125,39.99016189575195,0.0737873061840902,2206.4526889522012,99,general,0,0.061224489795918366,512,3.671875,4.1328125,0.4609375,,
4.01171875,246.30587550571985,23.15023217882429,0.10475872211438428,66681.08280393916,567.361328125,38.80906295776367,0.06840272862096328,1935.7602566315213,100,general,0,0.0,512,4.01171875,4.32421875,0.3125,,
4.9765625,240.36471394130163,23.615168843950546,0.10803917846984504,67767.85746505288,554.848388671875,39.639495849609375,0.0714420311186148,2048.8851805951463,101,general,0,0.0,512,4.9765625,5.4296875,0.453125,,
6.32421875,217.27786254882812,22.165407248905726,0.12420246360134624,103.25859048351491,559.6207275390625,35.61193084716797,0.06363583243918032,219.3829896517302,102,general,0,0.0,151,6.32421875,6.08984375,-0.234375,,
4.1171875,240.56339372907365,24.310353755950928,0.1112474327703989,68118.2028414093,564.06005859375,40.98658752441406,0.07266351676556772,1922.0419656067136,103,general,0,0.05405405405405406,512,4.1171875,4.54296875,0.42578125,,
6.328125,217.9740584237235,21.386901310512,0.12100912279143121,126.92264740777613,559.212890625,34.33552551269531,0.06139973896939406,246.52048909343313,104,general,0,0.06542056074766354,199,6.328125,6.6953125,0.3671875,,
3.228515625,249.49248831612724,23.95239802769252,0.10543122700570119,66092.96758991758,582.0433959960938,41.14635467529297,0.0706929327921953,1742.5018750409272,105,general,0,0.02,512,3.228515625,3.689453125,0.4609375,,
8.4609375,239.56997571672713,20.844437871660507,0.10035388513220246,45746.20277021697,562.373779296875,33.52532196044922,0.05961394928896806,3064.51935115445,106,general,0,0.02197802197802198,275,8.4609375,8.4296875,-0.03125,,
3.455078125,247.48606436593192,23.958960805620467,0.10581900460472346,66264.46352389299,569.8861083984375,41.055641174316406,0.07204183532336998,1871.679110120048,107,general,0,0.0,512,3.455078125,3.8984375,0.443359375,,
4.24609375,246.00999614170618,24.099412032536097,0.10884698921355133,66999.62302700049,578.2162475585938,40.93120574951172,0.07078875061421365,1794.8972737596728,108,general,0,0.046875,512,4.24609375,4.6015625,0.35546875,,
4.95703125,243.1304599217006,20.23837239401681,0.09493666375649698,49931.97944619865,559.57080078125,32.682029724121094,0.058405530950671074,2862.5567004831255,109,general,0,0.12,317,4.95703125,5.9921875,1.03515625,,
4.2421875,246.20597457885742,23.691480023520334,0.10632263821735008,66858.08381422148,571.390869140625,40.742740631103516,0.07130450070436166,1861.5407974434413,110,general,0,0.0,512,4.2421875,4.8046875,0.5625,,
4.08984375,253.47272545950753,24.278255258287704,0.10745099618886712,65902.26189851394,604.5418701171875,41.9091911315918,0.06932388508254674,1553.6750287378557,111,general,0,0.0,512,4.08984375,4.3671875,0.27734375,,
4.25,250.08757618495397,23.56028720310756,0.10464760589621165,66168.74749185596,590.3920288085938,40.08440399169922,0.06789455486482299,1704.7225213955544,112,general,0,0.008849557522123894,512,4.25,4.49609375,0.24609375,,
3.888671875,247.76725932529993,23.391721112387522,0.10457522740486509,66538.98963432979,583.5482177734375,39.83491516113281,0.06826327961916373,1762.6931794585516,113,general,0,0.078125,512,3.888671875,4.2578125,0.369140625,,
3.548828125,247.08482905796595,23.746177673339844,0.10518456535413241,66237.92988328492,566.3436279296875,40.47196960449219,0.07146186097730202,1919.9425888715534,114,general,0,0.1111111111111111,512,3.548828125,4.0703125,0.521484375,,
4.05859375,242.20293971470423,24.03219597680228,0.10758929080955112,67164.16882406824,549.6805419921875,41.700340270996094,0.07586286412806799,2084.107348071834,115,general,0,0.017543859649122806,512,4.05859375,4.5078125,0.44921875,,
4.29296875,242.23406546456474,22.98887607029506,0.10496793898226027,67388.17523883663,558.842529296875,37.96690368652344,0.0679384651241427,2028.8297126733414,116,general,0,0.18705035971223022,512,4.29296875,4.6640625,0.37109375,,
3.904296875,229.6360969543457,24.70078032357352,0.1331252303197336,52.19312841081957,563.179443359375,38.620479583740234,0.06857579771265872,154.1142527972506,117,general,0,0.0,66,3.904296875,4.88671875,0.982421875,,
5.4921875,213.244745526995,21.57035234996251,0.12589255490569148,107.42117907765653,544.8165283203125,34.20314407348633,0.06277919684069748,253.9240559984911,118,general,0,0.03125,202,5.4921875,8.3359375,2.84375,,
3.341796875,242.43642480032784,22.371322086879186,0.1011648460332338,67002.64207639468,550.9678955078125,37.86717224121094,0.0687284550514686,2121.5906153318115,119,general,0,0.032520325203252036,512,3.341796875,3.669921875,0.328125,,
3.57421875,243.98021697998047,23.21325179508754,0.1044566461648316,66798.76880102453,562.1873779296875,39.27442932128906,0.06986003397287424,1985.5354144480284,120,general,0,0.03968253968253968,512,3.57421875,4.078125,0.50390625,,
4.53125,231.57651465279716,20.8266419001988,0.1006014756938373,53938.49276175448,509.2990417480469,34.48025131225586,0.06770138658402078,3591.8986488199507,121,general,0,0.037037037037037035,344,4.53125,5.46875,0.9375,,
3.482421875,245.28188378470284,24.2150023324149,0.10874028825048941,66819.50830325099,570.8065185546875,40.54571533203125,0.07103232709166525,1872.0190460964843,122,general,0,0.0,512,3.482421875,3.98046875,0.498046875,,
3.392578125,238.61592374529158,22.71665355137416,0.10456804099409123,67939.73084960888,545.8408813476562,37.58422088623047,0.0688556357183008,2194.098022151408,123,general,0,0.039603960396039604,512,3.392578125,3.626953125,0.234375,,
4.1953125,239.35574558803015,23.123888901301793,0.10362734567309814,67177.80234369208,529.8485107421875,40.21812057495117,0.07590494218548519,2355.6901603772,124,general,0,0.01818181818181818,512,4.1953125,4.9453125,0.75,,
6.484375,214.6681910923549,19.591370786939347,0.11506825246796919,172.91466748676993,554.9408569335938,30.119434356689453,0.054275034862487435,315.4563887646238,125,general,0,0.0,239,6.484375,8.59375,2.109375,,
3.083984375,239.91041346958704,23.937959943498885,0.10984281673795501,67765.35776408185,546.5780029296875,40.63074493408203,0.07433659004990881,2133.2220271317988,126,general,0,0.1111111111111111,512,3.083984375,3.517578125,0.43359375,,
6.328125,222.91663524082728,21.08490194593157,0.11636214256163478,134.8886735855397,569.572265625,34.46418380737305,0.06050888690929323,250.00232432087634,127,general,0,0.17687074829931973,149,6.328125,7.72265625,1.39453125,,
3.6640625,246.3915160042899,23.489231518336705,0.10566434775900833,66513.70819784772,572.1099853515625,39.11505889892578,0.06836982381087006,1874.497679628895,128,general,0,0.0,512,3.6640625,3.98828125,0.32421875,,
